Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2023-03-11,Real Salt Lake,Home,2,89,Jefferson Savarino,0.04,,Off Target,17,Right Foot,Volley,Diego Luna,Pass (Live),Diego Luna,Take-On
2023-03-11,Real Salt Lake,Home,2,90+5,Jefferson Savarino,0.06,,Off Target,27,Right Foot,,Diego Luna,Pass (Dead),Bryan Oviedo,Fouled
2023-03-11,Austin,Away,1,9,Jon Gallagher,0.02,0.24,Goal,31,Left Foot,,Owen Wolff,Pass (Live),Sebastián Driussi,Pass (Live)
2023-03-11,Austin,Away,1,14,Emiliano Rigoni,0.12,0.24,Saved,16,Right Foot,,Sebastián Driussi,Pass (Live),,
2023-03-11,Austin,Away,1,27,Sebastián Driussi,0.06,,Off Target,18,Right Foot,,Emiliano Rigoni,Pass (Live),Owen Wolff,Pass (Live)
2023-03-11,Austin,Away,1,34,Owen Wolff,0.02,0.22,Goal,32,Right Foot,,Daniel Pereira,Pass (Live),Žan Kolmanič,Pass (Live)
2023-03-11,Austin,Away,2,52,Emiliano Rigoni,0.17,,Blocked,18,Left Foot,,Emiliano Rigoni,Take-On,Sebastián Driussi,Pass (Live)
2023-03-11,Austin,Away,2,52,Sebastián Driussi,0.07,0.26,Saved,9,Head,,Emiliano Rigoni,Pass (Dead),Emiliano Rigoni,Shot
2023-03-11,Austin,Away,2,72,Sebastián Driussi,0.06,,Blocked,13,Left Foot,,Gyasi Zardes,Pass (Live),,
2023-03-11,Austin,Away,2,72,Sebastián Driussi,0.08,0.09,Saved,10,Left Foot,,Sebastián Driussi,Shot,,
2023-03-11,Austin,Away,2,72,Nick Lima,0.07,,Blocked,26,Left Foot,,,,,
2023-03-11,Austin,Away,2,85,Jon Gallagher,0.13,,Blocked,21,Left Foot,,Sebastián Driussi,Pass (Live),Diego Fagúndez,Pass (Live)
2023-03-11,Austin,Away,2,90+7,Maximiliano Urruti,0.32,,Woodwork,11,Right Foot,,Sebastián Driussi,Pass (Live),Jon Gallagher,Pass (Live)
2023-03-12,Los Angeles FC,Home,1,11,Denis Bouanga,0.02,,Off Target,25,Left Foot,,Timothy Tillman,Pass (Live),Sergi Palencia,Pass (Live)
2023-03-12,Los Angeles FC,Home,1,14,Denis Bouanga (pen),0.79,0.98,Goal,13,Right Foot,,Timothy Tillman,Fouled,Sergi Palencia,Take-On
2023-03-12,Los Angeles FC,Home,1,18,Kwadwo Opoku,0.01,,Off Target,32,Left Foot,,Sergi Palencia,Pass (Live),Kwadwo Opoku,Pass (Live)
2023-03-12,Los Angeles FC,Home,1,33,Kwadwo Opoku,0.08,0.31,Saved,21,Left Foot,,Kwadwo Opoku,Take-On,Denis Bouanga,Pass (Live)
2023-03-12,Los Angeles FC,Home,1,36,Timothy Tillman,0.02,0.14,Saved,29,Right Foot,,Stipe Biuk,Pass (Live),Timothy Tillman,Pass (Live)
2023-03-12,Los Angeles FC,Home,1,40,Stipe Biuk,0.04,,Blocked,16,Right Foot,,Kwadwo Opoku,Pass (Live),Sergi Palencia,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,55,Denis Bouanga,0.07,,Woodwork,25,Right Foot,Free kick,Stipe Biuk,Fouled,Sergi Palencia,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,57,Kwadwo Opoku,0.08,0.03,Saved,19,Left Foot,,Denis Bouanga,Pass (Live),Jesús David Murillo Largacha,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,62,Aaron Long,0.07,0.06,Saved,9,Head,,Kellyn Acosta,Pass (Dead),,
2023-03-12,Los Angeles FC,Home,2,64,Denis Bouanga,0.04,,Off Target,17,Left Foot,,Stipe Biuk,Pass (Live),,
2023-03-12,Los Angeles FC,Home,2,67,Denis Bouanga,0.31,0.50,Goal,14,Right Foot,,José Cifuentes,Pass (Live),Aaron Long,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,69,Stipe Biuk,0.09,0.03,Saved,13,Right Foot,,Ryan Hollingshead,Pass (Dead),,
2023-03-12,Los Angeles FC,Home,2,70,Carlos Vela,0.20,0.70,Saved,10,Left Foot,,Denis Bouanga,Pass (Live),Stipe Biuk,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,71,Stipe Biuk,0.03,0.38,Saved,15,Right Foot,,Carlos Vela,Pass (Live),Aaron Long,Pass (Live)
2023-03-12,Los Angeles FC,Home,2,73,Diego Palacios,0.07,0.10,Saved,20,Left Foot,,,,,
2023-03-12,Los Angeles FC,Home,2,83,Timothy Tillman,0.07,0.15,Goal,18,Left Foot,,,,,
2023-03-12,Los Angeles FC,Home,2,90+3,Carlos Vela,0.05,,Blocked,22,Left Foot,,Carlos Vela,Take-On,Carlos Vela,Take-On
2023-03-12,Los Angeles FC,Home,2,90+6,Stipe Biuk,0.88,0.97,Goal,6,Right Foot,,Denis Bouanga,Pass (Live),José Cifuentes,Pass (Live)
2023-03-12,New England,Away,1,22,Bobby Wood,0.04,0.13,Saved,14,Head,,Gustavo Bou,Pass (Live),DeJuan Jones,Pass (Live)
2023-03-12,New England,Away,1,45+2,Gustavo Bou,0.11,,Off Target,14,Head,,DeJuan Jones,Pass (Live),Matt Polster,Pass (Live)
2023-03-12,New England,Away,2,90+2,Damien Rivera,0.13,,Blocked,14,Left Foot,,Justin Rennicks,Pass (Live),Brandon Bye,Pass (Live)
2023-03-12,New England,Away,2,90+3,Brandon Bye,0.12,,Off Target,9,Head,,Damien Rivera,Pass (Dead),Damien Rivera,Shot
2023-03-18,Seattle,Home,1,19,Raúl Ruidíaz,0.02,,Off Target,28,Right Foot,,Cristian Roldan,Pass (Live),Albert Rusnák,Pass (Live)
2023-03-18,Seattle,Home,1,23,Albert Rusnák,0.06,,Woodwork,24,Right Foot,,Alex Roldan,Pass (Live),João Paulo Mior,Pass (Live)
2023-03-18,Seattle,Home,1,27,Jordan Morris,0.05,,Blocked,21,Right Foot,,Nicolás Lodeiro,Pass (Live),Albert Rusnák,Pass (Live)
2023-03-18,Seattle,Home,1,29,Raúl Ruidíaz,0.07,0.09,Saved,17,Right Foot,Volley,Yeimar Gómez Andrade,Pass (Live),Nicolás Lodeiro,Pass (Live)
2023-03-18,Seattle,Home,1,34,Raúl Ruidíaz,0.05,,Blocked,28,Right Foot,,Albert Rusnák,Pass (Live),Albert Rusnák,Take-On
2023-03-18,Seattle,Home,1,45+1,Raúl Ruidíaz,0.07,0.31,Saved,15,Right Foot,,Nicolás Lodeiro,Pass (Live),Cristian Roldan,Pass (Live)
2023-03-18,Seattle,Home,2,67,Xavier Arreaga,0.44,,Off Target,3,Head,,Cristian Roldan,Pass (Live),Nicolás Lodeiro,Pass (Dead)
2023-03-18,Seattle,Home,2,75,Cristian Roldan,0.24,0.87,Saved,3,Right Foot,Volley,Obed Vargas,Fouled,Nicolás Lodeiro,Pass (Live)
2023-03-18,Seattle,Home,2,75,Xavier Arreaga,0.22,,Blocked,4,Right Foot,,,,,
2023-03-18,Seattle,Home,2,75,Xavier Arreaga,0.23,,Blocked,3,Left Foot,,Xavier Arreaga,Shot,,
2023-03-18,Seattle,Home,2,80,Fredy Montero,0.03,0.25,Saved,23,Right Foot,,Jordan Morris,Pass (Live),Léo Chú,Pass (Live)
2023-03-18,Los Angeles FC,Away,1,7,Carlos Vela,0.02,0.32,Saved,24,Left Foot,,Sergi Palencia,Pass (Live),,
2023-03-18,Los Angeles FC,Away,1,13,Jesús David Murillo Largacha,0.15,,Blocked,6,Head,,Carlos Vela,Pass (Dead),Sergi Palencia,Pass (Live)
2023-03-18,Los Angeles FC,Away,1,16,Timothy Tillman,0.02,,Off Target,25,Left Foot,,Carlos Vela,Pass (Live),Kwadwo Opoku,Pass (Live)
2023-03-18,Los Angeles FC,Away,1,42,Denis Bouanga,0.10,0.05,Saved,10,Right Foot,,Carlos Vela,Pass (Dead),Denis Bouanga,Fouled
2023-03-18,Los Angeles FC,Away,2,47,Kwadwo Opoku,0.02,,Blocked,24,Left Foot,,Sergi Palencia,Pass (Live),Kwadwo Opoku,Pass (Live)
2023-03-18,Los Angeles FC,Away,2,86,Denis Bouanga,0.05,,Off Target,30,Right Foot,Free kick,Kwadwo Opoku,Fouled,José Cifuentes,Pass (Live)
2023-03-18,Los Angeles FC,Away,2,87,Kwadwo Opoku,0.05,,Off Target,14,Left Foot,Volley,José Cifuentes,Pass (Live),Diego Palacios,Pass (Live)
2023-03-18,Los Angeles FC,Away,2,89,Kwadwo Opoku,0.67,,Off Target,4,Left Foot,,Denis Bouanga,Pass (Live),Stipe Biuk,Pass (Live)
2023-03-18,Los Angeles FC,Away,2,90+2,Kwadwo Opoku,0.12,0.25,Saved,11,Left Foot,,Denis Bouanga,Pass (Live),José Cifuentes,Pass (Live)
2023-03-18,Los Angeles FC,Away,2,90+7,José Cifuentes,0.02,,Blocked,31,Right Foot,,Diego Palacios,Pass (Live),José Cifuentes,Pass (Live)
2023-03-18,Toronto FC,Home,1,2,Sigurd Rosted,0.14,,Off Target,7,Head,,Brandon Servania,Pass (Dead),,
2023-03-18,Toronto FC,Home,1,4,Matt Hedges,0.14,,Blocked,8,Head,,Brandon Servania,Pass (Dead),Federico Bernardeschi,Pass (Live)
2023-03-18,Toronto FC,Home,1,12,Mark-Anthony Kaye,0.04,0.11,Saved,12,Head,Deflected,Brandon Servania,Pass (Live),Jonathan Osorio,Pass (Live)
2023-03-18,Toronto FC,Home,1,31,Richie Laryea,0.05,0.18,Saved,16,Right Foot,,Richie Laryea,Take-On,Jonathan Osorio,Pass (Live)
2023-03-18,Toronto FC,Home,1,31,Brandon Servania,0.20,0.05,Saved,9,Head,,Richie Laryea,Shot,,
2023-03-18,Toronto FC,Home,1,32,Jonathan Osorio,0.14,,Off Target,10,Right Foot,,Jonathan Osorio,Take-On,Federico Bernardeschi,Pass (Live)
2023-03-18,Toronto FC,Home,1,42,Federico Bernardeschi,0.08,0.10,Saved,11,Right Foot,,Jonathan Osorio,Pass (Live),Jonathan Osorio,Take-On
2023-03-18,Toronto FC,Home,2,48,Jonathan Osorio,0.29,0.99,Goal,6,Right Foot,,Richie Laryea,Pass (Live),Federico Bernardeschi,Pass (Live)
2023-03-18,Toronto FC,Home,2,65,Ayo Akinola,0.03,,Saved off Target,24,Right Foot,,Michael Bradley,Pass (Live),Mark-Anthony Kaye,Tackle
2023-03-18,Toronto FC,Home,2,69,Mark-Anthony Kaye,0.07,0.63,Goal,6,Head,,Federico Bernardeschi,Pass (Dead),Richie Laryea,Fouled
2023-03-18,Toronto FC,Home,2,81,Raoul Petretta,0.02,,Off Target,19,Left Foot,,,,,
2023-03-18,Toronto FC,Home,2,85,Federico Bernardeschi,0.04,,Off Target,23,Left Foot,Free kick,Ayo Akinola,Fouled,,
2023-03-18,Inter Miami,Away,1,6,Rodolfo Pizarro,0.08,0.11,Saved,17,Right Foot,,Corentin Jean,Pass (Live),Nicolás Stefanelli,Pass (Live)
2023-03-18,Inter Miami,Away,1,9,Nicolás Stefanelli,0.04,0.24,Saved,18,Right Foot,,Corentin Jean,Pass (Live),Franco Negri,Pass (Live)
2023-03-18,Inter Miami,Away,1,14,Nicolás Stefanelli,0.10,0.22,Saved,15,Right Foot,,Jean Mota,Pass (Live),Harvey Neville,Pass (Live)
2023-03-18,Inter Miami,Away,1,41,Franco Negri,0.03,,Off Target,18,Left Foot,,Christopher McVey,Pass (Live),Harvey Neville,Pass (Dead)
2023-03-18,Inter Miami,Away,2,50,Josef Martínez,0.08,,Off Target,13,Left Foot,,Corentin Jean,Pass (Live),Jean Mota,Pass (Live)
2023-03-18,Inter Miami,Away,2,58,Rodolfo Pizarro,0.06,,Blocked,14,Right Foot,,,,,
2023-03-18,Inter Miami,Away,2,58,Jean Mota,0.02,,Off Target,31,Left Foot,,Rodolfo Pizarro,Shot,,
2023-03-18,Inter Miami,Away,2,73,Robert Taylor,0.04,,Blocked,13,Right Foot,,Nicolás Stefanelli,Pass (Live),Jean Mota,Pass (Live)
2023-03-18,Inter Miami,Away,2,90+5,Josef Martínez,0.08,,Off Target,19,Right Foot,,Christopher McVey,Pass (Live),Jean Mota,Pass (Live)
2023-03-18,Orlando City,Home,1,8,Facundo Torres,0.09,0.70,Saved,13,Left Foot,,César Araujo,Pass (Live),Mauricio Pereyra,Pass (Live)
2023-03-18,Orlando City,Home,1,9,Martín Ojeda,0.07,,Blocked,22,Left Foot,,Martín Ojeda,Take-On,César Araujo,Pass (Live)
2023-03-18,Orlando City,Home,1,9,Martín Ojeda,0.02,,Blocked,31,Left Foot,,Facundo Torres,Pass (Live),Mauricio Pereyra,Pass (Live)
2023-03-18,Orlando City,Home,1,10,Robin Jansson,0.15,,Off Target,7,Head,,Mauricio Pereyra,Pass (Dead),Martín Ojeda,Shot
2023-03-18,Orlando City,Home,1,18,Duncan McGuire,0.07,0.11,Saved,14,Right Foot,,Duncan McGuire,Take-On,Robin Jansson,Pass (Live)
2023-03-18,Orlando City,Home,1,20,Dagur Dan Þórhallsson,0.04,,Off Target,22,Right Foot,,Michael Halliday,Pass (Live),Robin Jansson,Pass (Live)
2023-03-18,Orlando City,Home,1,30,Martín Ojeda,0.02,,Blocked,28,Left Foot,Free kick,Mauricio Pereyra,Pass (Dead),Facundo Torres,Fouled
2023-03-18,Orlando City,Home,1,34,Duncan McGuire,0.12,0.06,Saved,6,Right Foot,,Michael Halliday,Pass (Live),Facundo Torres,Pass (Live)
2023-03-18,Orlando City,Home,2,54,Iván Angulo,0.05,,Off Target,20,Right Foot,,Duncan McGuire,Pass (Live),Mauricio Pereyra,Pass (Live)
2023-03-18,Orlando City,Home,2,55,Robin Jansson,0.02,,Off Target,32,Left Foot,,,,,
2023-03-18,Orlando City,Home,2,56,Duncan McGuire,0.24,0.10,Saved,13,Right Foot,,Facundo Torres,Pass (Live),Iván Angulo,Pass (Live)
2023-03-18,Orlando City,Home,2,56,Martín Ojeda,0.17,0.76,Goal,9,Left Foot,,Duncan McGuire,Shot,,
2023-03-18,Orlando City,Home,2,62,Martín Ojeda,0.05,,Off Target,11,Right Foot,Volley,Facundo Torres,Pass (Live),Iván Angulo,Pass (Live)
2023-03-18,Orlando City,Home,2,68,Ramiro Enrique,0.12,,Off Target,10,Head,,Facundo Torres,Pass (Live),Iván Angulo,Pass (Live)
2023-03-18,Orlando City,Home,2,82,Martín Ojeda,0.03,0.05,Saved,25,Left Foot,,Iván Angulo,Pass (Live),Facundo Torres,Pass (Live)
2023-03-18,Orlando City,Home,2,82,Gaston Gonzalez,0.01,,Blocked,21,Left Foot,Volley,Martín Ojeda,Shot,,
2023-03-18,Orlando City,Home,2,85,Jack Lynn,0.07,0.09,Saved,12,Right Foot,,Martín Ojeda,Pass (Live),Jack Lynn,Pass (Live)
2023-03-18,Orlando City,Home,2,89,Iván Angulo,0.02,,Off Target,10,Right Foot,Volley,Gaston Gonzalez,Pass (Live),Facundo Torres,Pass (Live)
2023-03-18,Orlando City,Home,2,90+3,Martín Ojeda,0.14,,Off Target,8,Head,,Facundo Torres,Pass (Live),Mauricio Pereyra,Pass (Live)
2023-03-18,Charlotte,Away,1,7,Kerwin Vargas,0.02,0.19,Saved,12,Head,Deflected,Adilson Malanda,Pass (Live),Jaylin Lindsey,Pass (Live)
2023-03-18,Charlotte,Away,1,16,Kerwin Vargas,0.02,,Off Target,20,Right Foot,,Enzo Copetti,Pass (Live),Jaylin Lindsey,Pass (Dead)
2023-03-18,Charlotte,Away,1,22,Ashley Westwood,0.04,,Blocked,13,Head,,Kerwin Vargas,Pass (Live),Harrison Afful,Pass (Live)
2023-03-18,Charlotte,Away,1,25,McKinze Gaines,0.08,0.11,Saved,11,Right Foot,,Brandt Bronico,Pass (Live),Enzo Copetti,Pass (Live)
2023-03-18,Charlotte,Away,1,26,Enzo Copetti,0.34,0.77,Goal,11,Right Foot,,Jaylin Lindsey,Pass (Live),Ashley Westwood,Pass (Live)
2023-03-18,Charlotte,Away,1,37,Kerwin Vargas,0.06,0.20,Goal,18,Right Foot,Deflected,Harrison Afful,Pass (Live),Brandt Bronico,Pass (Live)
2023-03-18,Charlotte,Away,1,45,Bill Tuiloma,0.04,,Off Target,10,Head,,Kerwin Vargas,Pass (Dead),,
2023-03-18,Charlotte,Away,2,49,Harrison Afful,0.10,,Woodwork,16,Left Foot,,Kerwin Vargas,Take-On,,
2023-03-18,NY Red Bulls,Home,1,8,Dylan Nealis,0.03,,Blocked,20,Right Foot,,Cameron Harper,Pass (Live),Dylan Nealis,Pass (Live)
2023-03-18,NY Red Bulls,Home,1,11,Cory Burke,0.02,,Off Target,33,Right Foot,,,,,
2023-03-18,NY Red Bulls,Home,1,31,Dylan Nealis,0.07,,Off Target,11,Left Foot,,Cory Burke,Pass (Live),Cory Burke,Pass (Live)
2023-03-18,NY Red Bulls,Home,1,31,Cristian Cásseres Jr.,0.09,0.02,Saved,15,Right Foot,,Dylan Nealis,Shot,,
2023-03-18,NY Red Bulls,Home,1,31,Frankie Amaya,0.12,,Off Target,16,Right Foot,,Cristian Cásseres Jr.,Shot,,
2023-03-18,NY Red Bulls,Home,2,46,Elias Manoel,0.02,,Off Target,30,Right Foot,Volley,Cameron Harper,Pass (Live),Frankie Amaya,Tackle
2023-03-18,NY Red Bulls,Home,2,52,Cameron Harper,0.07,,Blocked,17,Right Foot,,Elias Manoel,Pass (Live),Elias Manoel,Take-On
2023-03-18,NY Red Bulls,Home,2,58,Cory Burke,0.07,0.02,Saved,17,Right Foot,Deflected,Cory Burke,Take-On,,
2023-03-18,NY Red Bulls,Home,2,58,Luquinhas,0.36,0.55,Goal,10,Right Foot,,Cory Burke,Shot,,
2023-03-18,NY Red Bulls,Home,2,64,Elias Manoel,0.05,,Blocked,17,Right Foot,,Luquinhas,Pass (Live),Cristian Cásseres Jr.,Pass (Live)
2023-03-18,NY Red Bulls,Home,2,66,John Tolkin,0.04,,Blocked,21,Left Foot,,Dylan Nealis,Pass (Live),Cory Burke,Pass (Live)
2023-03-18,NY Red Bulls,Home,2,79,Luquinhas,0.09,,Blocked,16,Right Foot,,Dante Vanzeir,Pass (Live),Dante Vanzeir,Tackle
2023-03-18,NY Red Bulls,Home,2,86,Dante Vanzeir,0.20,0.56,Goal,6,Right Foot,Volley,John Tolkin,Pass (Live),Cristian Cásseres Jr.,Pass (Live)
2023-03-18,NY Red Bulls,Home,2,90+1,Frankie Amaya,0.02,,Off Target,28,Left Foot,,,,,
2023-03-18,NY Red Bulls,Home,2,90+2,Omir Fernandez,0.18,,Woodwork,7,Left Foot,,Dante Vanzeir,Pass (Live),,
2023-03-18,Columbus Crew,Away,1,33,Alexandru Mățan,0.05,0.06,Goal,28,Left Foot,,Miloš Degenek,Pass (Live),Steven Moreira,Pass (Dead)
2023-03-18,Columbus Crew,Away,2,46,Yaw Yeboah,0.41,0.41,Saved,15,Left Foot,,Lucas Zelarayán,Pass (Live),Aidan Morris,Pass (Live)
2023-03-18,Columbus Crew,Away,2,76,Lucas Zelarayán,0.03,,Off Target,31,Right Foot,Free kick,Alexandru Mățan,Fouled,Jacen Russell-Rowe,Pass (Live)
2023-03-18,Columbus Crew,Away,2,90+3,Lucas Zelarayán,0.03,0.07,Saved,15,Right Foot,,Darlington Nagbe,Pass (Live),,
2023-03-18,Columbus Crew,Away,2,90+5,Jimmy Medranda,0.01,,Off Target,27,Left Foot,,Mohamed Farsi,Pass (Dead),Alexandru Mățan,Pass (Live)
2023-03-18,Atlanta Utd,Home,1,8,Luiz Araújo,0.03,,Off Target,24,Left Foot,,Thiago Almada,Pass (Live),Brooks Lennon,Pass (Live)
2023-03-18,Atlanta Utd,Home,1,25,Caleb Wiley,0.57,0.80,Goal,17,Left Foot,,Thiago Almada,Pass (Live),,
2023-03-18,Atlanta Utd,Home,1,27,Thiago Almada,0.16,,Off Target,6,Right Foot,,Giorgos Giakoumakis,Pass (Live),Caleb Wiley,Pass (Live)
2023-03-18,Atlanta Utd,Home,1,29,Giorgos Giakoumakis,0.16,0.14,Saved,12,Right Foot,,Brooks Lennon,Pass (Live),Luiz Araújo,Pass (Live)
2023-03-18,Atlanta Utd,Home,1,31,Luiz Araújo,0.32,,Off Target,15,Right Foot,,Thiago Almada,Pass (Live),Miles Robinson,Pass (Live)
2023-03-18,Atlanta Utd,Home,1,45+5,Thiago Almada,0.04,0.63,Goal,32,Right Foot,Free kick,Giorgos Giakoumakis,Fouled,Thiago Almada,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,49,Giorgos Giakoumakis,0.12,,Blocked,11,Right Foot,,Luiz Araújo,Pass (Live),Thiago Almada,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,50,Andrew Gutman,0.41,,Off Target,7,Left Foot,,Thiago Almada,Pass (Live),Caleb Wiley,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,59,Giorgos Giakoumakis,0.10,0.49,Goal,12,Head,,Caleb Wiley,Pass (Live),Luiz Araújo,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,64,Brooks Lennon,0.04,0.02,Saved,24,Left Foot,,Thiago Almada,Pass (Live),Andrew Gutman,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,69,Juan José Sánchez,0.19,,Off Target,9,Head,,Franco Ibarra,Pass (Live),Luiz Araújo,Fouled
2023-03-18,Atlanta Utd,Home,2,71,Amar Sejdic,0.11,,Off Target,10,Right Foot,Volley,Thiago Almada,Pass (Live),Caleb Wiley,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,75,Luiz Araújo,0.14,0.16,Goal,14,Left Foot,,Thiago Almada,Pass (Live),Andrew Gutman,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,79,Thiago Almada,0.07,,Blocked,15,Right Foot,,Luiz Araújo,Pass (Live),Ajani Fortune,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,85,Thiago Almada,0.12,,Off Target,11,Right Foot,,Miguel Berry,Pass (Live),Santiago Sosa,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,86,Thiago Almada,0.31,0.29,Goal,16,Right Foot,,Derrick Etienne,Pass (Live),Andrew Gutman,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,90+2,Thiago Almada,0.05,,Off Target,22,Right Foot,,Derrick Etienne,Pass (Live),Luis Abram,Pass (Live)
2023-03-18,Atlanta Utd,Home,2,90+4,Luiz Araújo,0.03,0.08,Saved,18,Left Foot,,Thiago Almada,Pass (Live),Andrew Gutman,Pass (Live)
2023-03-18,Portland Timbers,Away,1,24,Larrys Mabiala,0.04,,Off Target,12,Head,,Eryk Williamson,Pass (Dead),Diego Chará,Pass (Live)
2023-03-18,Portland Timbers,Away,1,45,Zac McGraw,0.09,,Off Target,9,Head,,Santiago Moreno,Pass (Dead),Nathan Fogaça,Pass (Live)
2023-03-18,Portland Timbers,Away,2,55,Nathan Fogaça,0.05,,Off Target,19,Right Foot,,,,,
2023-03-18,Portland Timbers,Away,2,65,Nathan Fogaça,0.12,,Off Target,18,Right Foot,,Juan Mosquera,Pass (Live),Juan Mosquera,Take-On
2023-03-18,Portland Timbers,Away,2,83,Tega Ikoba,0.16,0.64,Goal,7,Other,,Diego Gutierrez,Pass (Live),Eryk Williamson,Pass (Live)
2023-03-18,Portland Timbers,Away,2,85,Tega Ikoba,0.06,0.22,Saved,22,Left Foot,,Nathan Fogaça,Pass (Live),Diego Chará,Pass (Live)
2023-03-18,Portland Timbers,Away,2,88,Diego Gutierrez,0.04,0.25,Saved,20,Right Foot,,Nathan Fogaça,Pass (Live),Tega Ikoba,Pass (Live)
2023-03-18,Portland Timbers,Away,2,90+1,Marvin Loría,0.15,,Blocked,16,Left Foot,,Pablo Bonilla,Pass (Live),Diego Gutierrez,Pass (Live)
2023-03-18,CF Montréal,Home,1,2,Mathieu Choiniere,0.13,,Blocked,17,Right Foot,Deflected,Lassi Lappalainen,Pass (Live),Victor Wanyama,Pass (Live)
2023-03-18,CF Montréal,Home,1,3,Romell Quioto (pen),0.79,1.00,Goal,13,Right Foot,,,Fouled,Mathieu Choiniere,Shot
2023-03-18,CF Montréal,Home,1,9,Mason Toye,0.06,,Off Target,11,Right Foot,Volley,Mathieu Choiniere,Pass (Live),Lassi Lappalainen,Pass (Live)
2023-03-18,CF Montréal,Home,1,11,Romell Quioto,0.08,,Off Target,17,Right Foot,,Romell Quioto,Take-On,Nathan-Dylan Saliba,Pass (Live)
2023-03-18,CF Montréal,Home,1,40,Mathieu Choiniere,0.02,0.13,Saved,27,Right Foot,,Mason Toye,Pass (Live),Lassi Lappalainen,Pass (Live)
2023-03-18,CF Montréal,Home,2,62,Mason Toye,0.03,,Off Target,29,Right Foot,,Sean Rea,Pass (Live),Romell Quioto,Pass (Live)
2023-03-18,CF Montréal,Home,2,65,Mathieu Choiniere,0.04,,Blocked,24,Left Foot,,Mathieu Choiniere,Pass (Live),Victor Wanyama,Pass (Live)
2023-03-18,CF Montréal,Home,2,82,Chinonso Offor,0.04,,Blocked,12,Head,,Mathieu Choiniere,Pass (Dead),Joel Waterman,Pass (Live)
2023-03-18,CF Montréal,Home,2,85,Victor Wanyama,0.03,,Blocked,23,Right Foot,,Zachary Brault-Guillard,Pass (Live),Joel Waterman,Pass (Live)
2023-03-18,CF Montréal,Home,2,87,Romell Quioto,0.02,,Off Target,27,Right Foot,,Zachary Brault-Guillard,Pass (Live),Joel Waterman,Pass (Live)
2023-03-18,CF Montréal,Home,2,89,Victor Wanyama,0.06,,Off Target,22,Left Foot,Volley,Joel Waterman,Pass (Live),Róbert Þorkelsson,Pass (Live)
2023-03-18,CF Montréal,Home,2,89,Zachary Brault-Guillard,0.19,,Blocked,10,Right Foot,,Sunusi Ibrahim,Pass (Live),Victor Wanyama,Shot
2023-03-18,CF Montréal,Home,2,90,Mathieu Choiniere,0.05,,Woodwork,12,Head,,Zachary Brault-Guillard,Pass (Live),Róbert Þorkelsson,Pass (Live)
2023-03-18,CF Montréal,Home,2,90,Chinonso Offor,0.16,0.37,Goal,3,Head,,Mathieu Choiniere,Shot,,
2023-03-18,CF Montréal,Home,2,90+8,Romell Quioto,0.12,0.58,Goal,8,Head,,Mathieu Choiniere,Pass (Live),Victor Wanyama,Pass (Live)
2023-03-18,Philadelphia,Away,1,19,Jakob Glesnes,0.03,,Off Target,34,Right Foot,Free kick,Julián Carranza,Fouled,Jakob Glesnes,Pass (Live)
2023-03-18,Philadelphia,Away,1,40,Mikael Uhre,0.10,,Off Target,17,Left Foot,,Leon Flach,Pass (Live),Leon Flach,Interception
2023-03-18,Philadelphia,Away,1,42,Alejandro Bedoya,0.09,0.17,Saved,22,Right Foot,,Julián Carranza,Pass (Live),Jakob Glesnes,Pass (Live)
2023-03-18,Philadelphia,Away,1,45,Julián Carranza,0.11,0.13,Saved,6,Left Foot,Volley,Dániel Gazdag,Pass (Live),Kai Wagner,Pass (Live)
2023-03-18,Philadelphia,Away,1,45+1,Jack Elliott,0.11,,Off Target,8,Head,,Kai Wagner,Pass (Dead),Julián Carranza,Shot
2023-03-18,Philadelphia,Away,1,45+1,Mikael Uhre,0.13,0.36,Saved,5,Right Foot,Volley,Jack Elliott,Shot,,
2023-03-18,Philadelphia,Away,2,46,Mikael Uhre,0.09,0.12,Goal,20,Right Foot,,Dániel Gazdag,Pass (Live),Leon Flach,Pass (Live)
2023-03-18,Philadelphia,Away,2,55,Mikael Uhre,0.07,0.05,Saved,23,Right Foot,,Leon Flach,Pass (Live),Dániel Gazdag,Pass (Live)
2023-03-18,Philadelphia,Away,2,60,Mikael Uhre,0.48,0.92,Goal,15,Right Foot,,Dániel Gazdag,Pass (Live),José Andrés Martínez,Pass (Live)
